ReturnNo,OrderNo,ReturnDate,ReturnClosed,OrderDate,ReturnCode,ProductName,PartNumber,Amount, UnitPrice ,ReturnedTotal
8959,46348,2013-01-10,2013-01-16,2012-12-14,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
8959,46348,2013-01-10,2013-01-16,2012-12-14,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,Women's Cotton Long Sleeve Field Shirt,FS215,2, 32.40 ,64.80
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,Women's LS Polo Shirts-White,FS671,2, 39.54 ,79.08
8960,46292,2013-01-11,2013-01-17,2012-12-14,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
8961,45987,2013-01-11,2013-01-23,2012-12-11,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,3, 35.80 ,107.40
8962,46692,2013-01-11,2013-01-22,2012-12-18,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,2, 35.80 ,71.60
8963,46408,2013-01-11,2013-01-16,2012-12-14,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
8963,46408,2013-01-11,2013-01-16,2012-12-14,30A,Unisex Cotton Coveralls,FS500,1, 42.96 ,42.96
8963,46408,2013-01-11,2013-01-16,2012-12-14,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
8963,46408,2013-01-11,2013-01-16,2012-12-14,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
8964,46462,2013-01-11,2013-01-15,2012-12-16,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
8965,47096,2013-01-11,2013-01-16,2012-12-27,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,2, 47.30 ,94.60
8965,47096,2013-01-11,2013-01-16,2012-12-27,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
8966,43292,2013-01-11,2013-01-22,2012-09-01,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
8966,43292,2013-01-11,2013-01-22,2012-09-01,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
8967,47451,2013-01-11,2013-01-16,2013-01-03,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
8968,47232,2013-01-11,2013-01-22,2012-12-31,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
8968,47232,2013-01-11,2013-01-22,2012-12-31,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
8969,46968,2013-01-11,2013-01-22,2012-12-21,30A,Clip On Tie Solid Green,FS160,1, 5.39 ,5.39
8970,46693,2013-01-11,2013-01-22,2012-12-18,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
8971,47502,2013-01-11,2013-01-16,2013-01-04,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
8971,47502,2013-01-11,2013-01-16,2013-01-04,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
8971,47502,2013-01-11,2013-01-16,2013-01-04,30A,Unisex Windbreaker,FS1349,1, 58.59 ,58.59
8971,47502,2013-01-11,2013-01-16,2013-01-04,30A,Women's SS Polo Shirts-Khaki,FS672,3, 35.91 ,107.73
8972,46600,2013-01-11,2013-01-25,2012-12-18,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
8975,45603,2013-01-11,2013-01-22,2012-12-06,56M,Cardigan Sweater Unisex,FS225,1, 51.12 ,51.12
8976,45793,2013-01-14,2013-02-06,2012-12-09,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
8977,47188,2013-01-14,2013-01-22,2012-12-29,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
8978,46721,2013-01-14,2013-01-24,2012-12-19,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,3, 35.80 ,107.40
8979,47438,2013-01-14,2013-01-16,2013-01-03,32A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
8980,46768,2013-01-14,2013-01-22,2012-12-19,30A,Law Enforcement Jacket Unisex,FS850,1, 359.28 ,359.28
8981,45543,2013-01-14,2013-01-17,2012-12-06,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
8982,47203,2013-01-14,2013-01-17,2012-12-30,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
8984,46500,2013-01-14,2013-01-23,2012-12-17,30A,Unisex Cotton Coveralls,FS500,1, 42.96 ,42.96
8985,46986,2013-01-14,2013-01-22,2012-12-21,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
8985,46986,2013-01-14,2013-01-22,2012-12-21,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
8986,46590,2013-01-14,2013-01-22,2012-12-17,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
8986,46590,2013-01-14,2013-01-22,2012-12-17,30A,Men's Dress Trousers,FS610,2, 70.93 ,141.86
8987,47214,2013-01-14,2013-01-17,2012-12-30,30A,Law Enforcement Belt,FS845,1, 18.71 ,18.71
8988,46800,2013-01-14,2013-01-28,2012-12-19,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
8990,47176,2013-01-14,2013-01-18,2012-12-28,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
8990,47176,2013-01-14,2013-01-18,2012-12-28,31A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
8992,46351,2013-01-14,2013-01-22,2012-12-14,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
8993,46738,2013-01-14,2013-01-16,2012-12-19,30A,Unisex Windbreaker,FS1349,1, 58.59 ,58.59
8995,47427,2013-01-14,2013-01-17,2013-01-03,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
8996,46362,2013-01-14,2013-01-24,2012-12-14,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
8996,46362,2013-01-14,2013-01-24,2012-12-14,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
8996,46362,2013-01-14,2013-01-24,2012-12-14,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
8997,47265,2013-01-15,2013-01-30,2012-12-31,30A,Stretch Fit Twill Baseball Cap w/Patch,FS846,1, 11.66 ,11.66
8998,47185,2013-01-15,2013-02-14,2012-12-28,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9000,46708,2013-01-15,2013-01-22,2012-12-19,32A,Unisex Boot Socks,FS051,2, 10.09 ,20.18
9000,46708,2013-01-15,2013-01-22,2012-12-19,56M,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
9001,47285,2013-01-15,2013-01-23,2013-01-02,30A,Men's Cotton Long Sleeve Field Shirt,FS214,5, 32.40 ,162.00
9003,46718,2013-01-15,2013-01-18,2012-12-19,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
9006,46403,2013-01-15,2013-02-08,2012-12-14,30A,Women's LS Polo Shirt-Khaki,FS673,1, 39.51 ,39.51
9006,46403,2013-01-15,2013-02-08,2012-12-14,30A,Women's SS Polo Shirts-Khaki,FS672,1, 35.91 ,35.91
9007,47094,2013-01-15,2013-01-28,2012-12-27,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
9008,45722,2013-01-15,2013-02-06,2012-12-07,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,2, 28.83 ,57.66
9008,45722,2013-01-15,2013-02-06,2012-12-07,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
9008,45722,2013-01-15,2013-02-06,2012-12-07,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9009,47472,2013-01-15,2013-01-17,2013-01-03,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9009,47472,2013-01-15,2013-01-17,2013-01-03,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
9010,47062,2013-01-15,2013-01-22,2012-12-26,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9011,47205,2013-01-15,2013-01-25,2012-12-30,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7160S,1, 41.06 ,41.06
9012,46864,2013-01-15,2013-01-22,2012-12-20,30A,Women's Dress Trousers,FS611,2, 70.93 ,141.86
9013,46901,2013-01-15,2013-02-04,2012-12-20,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9014,47492,2013-01-15,2013-01-17,2013-01-04,30A,Women's LS Polo Shirt-Khaki,FS673,1, 39.51 ,39.51
9014,47492,2013-01-15,2013-01-17,2013-01-04,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
9015,46823,2013-01-15,2013-01-22,2012-12-20,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9017,46110,2013-01-16,2013-01-18,2012-12-12,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
9017,46110,2013-01-16,2013-01-18,2012-12-12,30A,Men's Cotton Short Sleeve Field Shirt,FS212,1, 31.25 ,31.25
9017,46110,2013-01-16,2013-01-18,2012-12-12,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
9018,47253,2013-01-16,2013-01-30,2012-12-31,30A,SS Patrol Polo Shirts-Khaki,FS687,2, 35.91 ,71.82
9020,47434,2013-01-16,2013-01-18,2013-01-03,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9021,46861,2013-01-16,2013-01-24,2012-12-20,30A,Unisex Parka & Hood,FS1000,1, 166.96 ,166.96
9022,47603,2013-01-16,2013-01-22,2013-01-07,32A,Sweater Vest Unisex,FS226,1, 31.28 ,31.28
9023,47033,2013-01-16,2013-01-23,2012-12-26,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
9024,47065,2013-01-16,2013-01-29,2012-12-26,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
9025,46605,2013-01-16,2013-01-22,2012-12-18,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,1, 28.83 ,28.83
9026,47466,2013-01-16,2013-01-28,2013-01-03,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,2, 28.83 ,57.66
9027,46150,2013-01-16,2013-02-01,2012-12-13,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9027,46150,2013-01-16,2013-02-01,2012-12-13,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,5, 39.56 ,197.80
9028,47146,2013-01-16,2013-01-23,2012-12-28,56M,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9030,45706,2013-01-17,2013-02-01,2012-12-07,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9031,47470,2013-01-17,2013-01-22,2013-01-03,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9032,47562,2013-01-17,2013-01-25,2013-01-05,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9034,43895,2013-01-17,2013-01-25,2012-09-07,56M,Men's LE Dress Zip Front Jacket,FS880,1, 234.85 ,234.85
9035,47142,2013-01-17,2013-01-24,2012-12-28,30A,Men's Lined Field Jeans,FS245,1, 43.10 ,43.10
9036,46698,2013-01-17,2013-01-22,2012-12-18,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
9036,46698,2013-01-17,2013-01-22,2012-12-18,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9036,46698,2013-01-17,2013-01-22,2012-12-18,32A,Unisex Boot Socks,FS051,1, 10.09 ,10.09
9036,46698,2013-01-17,2013-01-22,2012-12-18,30A,SS Patrol Polo Shirts-Khaki,FS687,2, 35.91 ,71.82
9036,46698,2013-01-17,2013-01-22,2012-12-18,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9039,46792,2013-01-17,2013-02-21,2012-12-19,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9040,47549,2013-01-17,2013-02-05,2013-01-04,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9044,46594,2013-01-17,2013-01-30,2012-12-17,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9044,46594,2013-01-17,2013-01-30,2012-12-17,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9045,47719,2013-01-18,2013-01-22,2013-01-08,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,2, 47.30 ,94.60
9047,47063,2013-01-18,2013-01-30,2012-12-26,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
9047,47063,2013-01-18,2013-01-30,2012-12-26,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7160S,1, 41.06 ,41.06
9047,47063,2013-01-18,2013-01-30,2012-12-26,32A,Men's Cargo Shorts,FS314,2, 44.42 ,88.84
9047,47063,2013-01-18,2013-01-30,2012-12-26,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
9047,47063,2013-01-18,2013-01-30,2012-12-26,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,2, 35.80 ,71.60
9047,47063,2013-01-18,2013-01-30,2012-12-26,30A,Men's Lined Field Jeans,FS245,1, 43.10 ,43.10
9048,46396,2013-01-18,2013-01-29,2012-12-14,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,3, 48.95 ,146.85
9048,46396,2013-01-18,2013-01-29,2012-12-14,32A,Stocking Cap,FS356,2, 13.94 ,27.88
9049,47493,2013-01-18,2013-01-22,2013-01-04,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
9049,47493,2013-01-18,2013-01-22,2013-01-04,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,2, 39.56 ,79.12
9052,47839,2013-01-18,2013-01-28,2013-01-09,30A,Unisex Gaiters,FS369,1, 65.60 ,65.60
9052,47839,2013-01-18,2013-01-28,2013-01-09,30A,Women's Cotton Short Sleeve Field Shirt,FS213,1, 31.25 ,31.25
9052,47839,2013-01-18,2013-01-28,2013-01-09,30A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
9053,47623,2013-01-18,2013-02-04,2013-01-07,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
9053,47623,2013-01-18,2013-02-04,2013-01-07,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,Women's LS Polo Shirt-Khaki,FS673,1, 39.51 ,39.51
9054,46270,2013-01-18,2013-01-30,2012-12-13,31A,Women's SS Polo Shirts-Khaki,FS672,1, 35.91 ,35.91
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,Cardigan Sweater Unisex,FS225,1, 51.12 ,51.12
9054,46270,2013-01-18,2013-01-30,2012-12-13,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9055,46710,2013-01-22,2013-02-05,2012-12-19,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9056,47867,2013-01-22,2013-01-25,2013-01-09,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9056,47867,2013-01-22,2013-01-25,2013-01-09,30A,Men's Fleece Bottoms,FS366,1, 54.97 ,54.97
9056,47867,2013-01-22,2013-01-25,2013-01-09,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9057,47187,2013-01-22,2013-01-25,2012-12-28,30A,Unisex Cotton Coveralls,FS500,1, 42.96 ,42.96
9058,47355,2013-01-22,2013-01-30,2013-01-02,30A,SS Patrol Polo Shirts-White,FS685,2, 35.91 ,71.82
9059,47826,2013-01-22,2013-01-25,2013-01-09,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
9060,47824,2013-01-22,2013-01-23,2013-01-09,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
9060,47824,2013-01-22,2013-01-23,2013-01-09,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
9060,47824,2013-01-22,2013-01-23,2013-01-09,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9061,47491,2013-01-22,2013-01-28,2013-01-04,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9062,46686,2013-01-22,2013-01-24,2012-12-18,30A,"Men's Polyester/Cotton Lined Casual Trousers with Expandable Waistband, Standard Fit",FS248,1, 55.33 ,55.33
9062,46686,2013-01-22,2013-01-24,2012-12-18,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
9062,46686,2013-01-22,2013-01-24,2012-12-18,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9063,47999,2013-01-22,2013-01-28,2013-01-10,30A,Unisex Gaiters,FS369,1, 65.60 ,65.60
9064,48179,2013-01-22,2013-01-25,2013-01-14,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
9065,46386,2013-01-22,2013-02-04,2012-12-14,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
9066,45957,2013-01-22,2013-02-01,2012-12-11,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9067,47893,2013-01-22,2013-01-24,2013-01-09,30A,Women's SS Polo Shirts-White,FS670,1, 35.91 ,35.91
9067,47893,2013-01-22,2013-01-24,2013-01-09,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,2, 28.54 ,57.08
9067,47893,2013-01-22,2013-01-24,2013-01-09,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,2, 29.64 ,59.28
9069,47900,2013-01-22,2013-01-24,2013-01-09,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9072,46598,2013-01-22,2013-01-28,2012-12-17,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9073,47673,2013-01-22,2013-01-30,2013-01-07,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9074,48164,2013-01-22,2013-01-25,2013-01-13,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
9076,47918,2013-01-23,2013-01-28,2013-01-09,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
9078,47921,2013-01-23,2013-01-28,2013-01-10,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9078,47921,2013-01-23,2013-01-28,2013-01-10,30A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
9078,47921,2013-01-23,2013-01-28,2013-01-10,30A,Stetson Straw Hat,FS239,1, 50.30 ,50.30
9078,47921,2013-01-23,2013-01-28,2013-01-10,30A,Polar Hat,FS368,1, 24.45 ,24.45
9079,47822,2013-01-23,2013-02-01,2013-01-09,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9080,48177,2013-01-23,2013-01-24,2013-01-14,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9081,47803,2013-01-23,2013-01-25,2013-01-08,32A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7160S,2, 41.06 ,82.12
9082,47937,2013-01-23,2013-01-25,2013-01-10,31A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Men's Cotton Long Sleeve Field Shirt,FS214,1, 32.40 ,32.40
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Stetson Felt Hat,FS229,1, 143.05 ,143.05
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,Unisex Gaiters,FS369,1, 65.60 ,65.60
9084,47686,2013-01-23,2013-01-30,2013-01-07,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9086,46480,2013-01-23,2013-01-30,2012-12-17,32A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9087,46571,2013-01-23,2013-02-01,2012-12-17,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,4, 35.80 ,143.20
9088,47024,2013-01-23,2013-01-28,2012-12-25,30A,Men's LE Dress Zip Front Jacket,FS880,1, 234.85 ,234.85
9090,47837,2013-01-23,2013-02-01,2013-01-09,30A,Women's Fleece Lined Vest,FS363,1, 77.05 ,77.05
9091,47541,2013-01-23,2013-01-30,2013-01-04,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,3, 48.95 ,146.85
9092,47353,2013-01-23,2013-02-01,2013-01-02,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9093,47947,2013-01-23,2013-01-30,2013-01-10,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
9095,47865,2013-01-23,2013-01-28,2013-01-09,30A,Women Skirt Dark Green,FS603,1, 83.33 ,83.33
9096,47312,2013-01-23,2013-02-01,2013-01-02,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
9096,47312,2013-01-23,2013-02-01,2013-01-02,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
9096,47312,2013-01-23,2013-02-01,2013-01-02,30A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
9096,47312,2013-01-23,2013-02-01,2013-01-02,30A,Small Dress Belt Buckle,FS012,1, 30.77 ,30.77
9096,47312,2013-01-23,2013-02-01,2013-01-02,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
9098,46402,2013-01-23,2013-02-04,2012-12-14,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9099,47521,2013-01-23,2013-01-28,2013-01-04,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
9100,46413,2013-01-23,2013-02-06,2012-12-15,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
9100,46413,2013-01-23,2013-02-06,2012-12-15,30A,FS Stretch Fit Twill Enclosed Hat,FS330,1, 14.52 ,14.52
9100,46413,2013-01-23,2013-02-06,2012-12-15,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
9101,47974,2013-01-23,2013-01-28,2013-01-10,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
9102,47757,2013-01-23,2013-01-30,2013-01-08,30A,Unisex Poly-Cotton Cruiser,FS340,1, 108.86 ,108.86
9104,47736,2013-01-24,2013-02-01,2013-01-08,32A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
9105,48046,2013-01-24,2013-02-05,2013-01-11,30A,Men's Wool Pants,FS400,1, 112.63 ,112.63
9106,47729,2013-01-24,2013-01-28,2013-01-08,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
9106,47729,2013-01-24,2013-01-28,2013-01-08,30A,Women Skirt Dark Green,FS603,1, 83.33 ,83.33
9108,47269,2013-01-24,2013-02-04,2013-01-01,30A,Unisex Windbreaker,FS1349,1, 58.59 ,58.59
9108,47269,2013-01-24,2013-02-04,2013-01-01,30A,Women's 3-Season Jacket,FS373,1, 88.31 ,88.31
