client_id,Sharepoint,Region,Unit,Subunit
20616,40179,1,11,2
20613,28936,6,5,7
20612,295477,9,3,0
20611,327620,2,13,6
20610,1003104,4,3,6
20609,278655,2,13,6
20608,1003769,5,16,54
20607,289557,9,9,7
20606,18485,8,4,0
20604,,,,
20603,50794,1,10,4
20602,13861,9,8,4
20601,238698,1,16,4
20600,323427,3,4,6
20599,249169,4,17,2
20598,24822,10,5,33
20597,1002602,8,9,0
20596,2977,5,19,0
20595,274829,9,20,2
20594,296780,4,17,2
20593,24876,6,10,0
20589,25400,5,7,57
20588,56390,3,12,0
20587,335210,2,3,3
20586,1002432,4,13,4
20585,273693,8,2,11
20584,245152,2,14,4
20583,4663,1,56,0
20582,70157,4,17,5
20581,208338,9,19,0
20580,277893,4,14,1
20579,1004472,9,7,4
20578,47503,1,14,1
20577,256377,5,3,0
20576,29691,5,3,0
20575,308218,5,1,0
20574,123668,6,10,26
20573,1001948,9,19,2
20572,238383,6,15,3
20571,24211,5,13,54
20567,274130,5,16,51
20566,239298,5,16,51
20565,298782,23,13,10
20564,942,4,3,0
20563,325158,5,16,51
20562,2875,9,5,0
20553,18010,6,27,0
20552,51347,9,20,2
20550,314237,5,7,51
20549,280025,4,17,5
20548,50864,6,2,13
20547,334459,5,15,55
20546,2971,1,56,0
20545,55090,9,15,1
20544,214028,8,16,0
20543,330014,1,11,2
20540,216804,9,9,2
20539,330438,2,14,4
20538,274410,5,16,53
20537,37452,4,14,0
20536,68779,6,12,1
20535,45460,6,12,0
20534,199108,2,14,4
20533,30066,1,11,1
20528,1002917,5,16,53
20527,50196,5,16,0
20526,1003061,5,16,53
20525,47247,5,6,51
20524,1002305,1,4,4
20523,213425,5,6,51
20522,1003766,5,16,53
20521,256786,9,5,21
20520,39302,8,7,0
20519,1002728,5,6,51
20518,218815,5,5,55
20517,1002331,5,14,51
20516,292323,5,5,55
20515,1003880,4,2,3
20514,30089,5,16,53
20513,121526,5,16,53
20512,242488,5,16,0
20511,1003289,5,16,53
20510,25224,1,8,0
20509,1002642,5,10,52
20507,1135,5,14,51
20506,26295,2,10,7
20505,2710,5,11,1
20504,6646,5,6,0
20503,1002636,2,10,6
20502,306459,1,12,0
20501,64282,5,10,52
20500,1002848,3,2,6
20499,250296,6,5,0
20498,278100,5,7,53
20497,188426,8,5,0
20494,334596,8,1,1
20493,260535,5,6,51
20492,16766,9,7,4
20491,37951,3,6,3
20490,1002347,10,5,22
20489,13529,2,4,6
20488,1003003,2,6,0
20487,1000625,8,5,1
20486,196053,4,15,55
20485,311191,6,14,6
20484,43847,8,9,0
20483,10970,3,16,0
20478,3987,6,16,5
20477,330659,6,7,0
20476,292403,3,10,0
20475,1002322,3,7,1
20474,22469,6,27,0
20473,1002922,4,17,2
20472,194473,2,14,4
20471,246745,5,4,0
20470,258348,3,5,1
20469,25387,4,19,6
20468,274019,5,14,52
20466,34204,5,20,0
20465,238333,2,13,8
20464,1001844,5,7,51
20459,29394,3,10,6
20458,264984,3,7,0
20457,18209,2,10,0
20456,320339,5,20,0
20455,238626,2,4,0
20454,48865,8,9,7
20450,3026,6,3,0
20449,192590,4,12,1
20448,173403,6,17,3
20446,326935,9,15,1
20445,4280,5,15,0
20444,253387,5,10,53
20443,8976,3,7,1
20442,1002732,9,13,4
20441,51173,8,3,0
20440,28562,6,1,0
20433,25810,9,14,3
20432,219846,3,5,0
20431,59844,5,6,51
20430,1676,5,3,56
20429,32420,4,13,0
20428,56558,3,7,0
20427,45872,2,13,2
20426,70494,6,1,1
20425,,,,
20421,18426,5,14,0
20420,56289,8,13,1
20419,257854,4,1,4
20418,27766,8,31,0
20417,4344,5,2,52
20416,44,3,2,0
20415,1002811,16,22,0
20414,194275,6,18,5
20413,188621,5,12,0
20412,34111,8,60,0
20411,320380,1,2,0
20407,,,,
20406,323435,5,13,54
20405,310234,5,6,53
20404,53202,2,3,6
20403,121970,5,14,54
20402,65660,6,14,6
20401,174892,4,17,5
20400,7703,4,19,7
20399,69323,42,52,0
20398,46107,5,19,0
20395,246596,2,31,0
20394,1002460,3,7,0
20393,195419,5,10,52
20392,36325,5,6,51
20389,278801,5,4,0
20388,274418,2,13,6
20387,307587,1,17,1
20386,245301,5,16,54
20385,10830,5,20,0
20384,214549,2,13,6
20382,28945,9,13,0
20381,24243,1,12,0
20380,39149,3,10,2
20379,1002073,3,10,2
20378,1002451,4,19,2
20375,48476,2,16,0
20374,38500,9,19,2
20373,40484,2,6,3
20372,290702,5,5,57
20371,291736,3,1,0
20370,294086,9,8,4
20369,32223,2,6,3
20368,195763,5,5,0
20363,290820,9,10,3
20362,20174,3,7,0
20361,24027,1,10,1
20360,238554,4,12,1
20358,287496,5,2,0
20357,1002888,5,20,13
20356,24213,5,5,55
20355,261231,1,12,0
20354,306395,4,10,0
20353,5166,5,9,0
20352,11233,5,12,52
20351,215342,1,12,0
20350,4395,5,12,52
20348,26917,5,14,0
20347,201100,4,7,1
20346,71239,2,13,6
20345,1002017,6,12,0
20344,63391,8,8,0
20343,66600,5,13,54
20342,283655,8,7,0
20341,21155,2,9,4
20340,1001655,6,27,0
20339,125360,2,4,0
20338,336667,8,2,14
20326,,,,
20325,51434,6,6,9
20324,2859,5,15,55
20323,2177,5,15,55
20322,37078,10,5,21
20321,48378,5,7,51
20320,310295,2,3,0
20319,194461,4,2,0
20318,199151,5,7,53
20314,26858,6,18,0
20313,23908,5,20,0
20312,9476,3,8,1
20311,179129,1,11,6
20310,214173,1,16,7
20309,122040,4,17,5
20308,60060,10,5,21
20307,122171,4,17,8
20302,272816,2,3,0
20301,8854,2,6,5
20300,11052,8,4,0
20299,209730,8,6,1
20298,23692,3,8,1
20297,20997,4,7,1
20296,2804,5,3,53
20295,48473,2,2,0
20294,13458,8,6,4
20288,42894,2,13,6
20287,13232,5,1,52
20286,48104,6,21,0
20285,5338,5,1,52
20284,214868,3,10,5
20283,197557,1,15,6
20282,245244,5,14,56
20279,1002394,4,3,1
20278,1002283,1,5,2
20277,299615,5,19,0
20274,6946,2,14,3
20273,205923,3,16,0
20272,212280,6,5,1
20271,10148,1,18,0
20270,1001808,16,17,0
20269,244287,6,2,12
20268,209698,5,3,57
20267,8716,5,6,0
20266,43092,1,10,6
20265,206708,9,15,1
20260,50781,5,14,0
20259,45539,1,2,1
20258,326219,10,5,52
20254,1002424,3,12,1
20253,5160,5,12,55
20252,205064,3,3,2
20251,32412,5,20,0
20250,202889,8,60,0
20248,273716,9,8,4
20247,240623,2,10,7
20246,3205,6,21,3
20245,51058,4,19,3
20244,15321,6,2,11
20243,267616,2,14,0
20242,1002297,8,60,0
20241,275293,4,19,6
20234,197477,6,17,0
20233,65815,4,8,1
20232,323456,1,56,0
20231,216453,8,10,4
20230,9433,5,12,55
20229,1002375,4,17,6
20228,246347,16,8,0
20227,1001979,6,10,0
20221,19999,3,8,2
20220,21238,5,15,53
20219,120617,9,10,3
20218,57334,8,13,4
20217,1001458,5,14,56
20216,308537,5,13,56
20215,4443,5,13,54
20214,55492,3,2,4
20213,71777,4,17,5
20212,31545,9,10,5
20209,36249,1,57,0
20208,53923,8,4,2
20207,1001652,9,10,5
20206,49561,4,19,0
20205,63805,6,17,0
20204,227173,10,5,54
20203,40965,4,2,6
20202,54719,9,4,0
20201,1002327,4,19,0
20200,222658,1,18,1
20199,213362,5,5,57
20192,7543,8,10,2
20191,8718,1,5,5
20190,272872,3,10,3
20189,32011,5,14,59
20188,51001,1,3,1
20186,291156,2,10,1
20185,326002,2,12,1
20184,290955,5,16,54
20183,123930,9,13,2
20182,281096,4,17,0
20180,27631,5,16,53
20179,122327,2,3,6
20178,244387,6,18,3
20177,50174,16,12,0
20176,1286,5,16,53
20175,238207,5,20,12
20174,56029,3,1,2
20173,3996,4,17,5
20172,2075,13,25,0
20171,121842,6,10,20
20170,217568,6,10,22
20166,275796,2,10,5
20165,23410,8,3,8
20164,17655,2,12,11
20163,308682,2,9,0
20162,3874,3,3,0
20158,209954,9,9,0
20157,1001978,9,9,0
20156,1002355,6,1,6
20155,1002225,9,21,0
20152,216077,5,3,0
20151,29114,3,16,0
20150,181464,5,15,0
20149,44052,13,60,3
20148,1002317,3,5,1
20147,327032,8,5,2
20142,214186,8,13,4
20141,310033,9,5,5
20140,291882,6,10,0
20139,38991,5,3,0
20138,241361,5,3,0
20137,337316,6,10,0
20136,21979,5,14,51
20133,43488,5,5,0
20132,40557,6,15,0
20131,55255,3,4,0
20130,35188,2,10,5
20129,274746,4,7,2
20128,23013,5,16,53
20127,209499,3,7,0
20121,188975,8,7,0
20120,2660,1,18,1
20119,309615,8,60,0
20118,305052,4,2,0
20117,319379,5,7,54
20116,170022,5,5,57
20115,13612,4,17,3
20114,9362,8,9,3
20111,,,,
20110,221835,9,22,5
20109,194414,1,3,2
20108,1001686,8,16,0
20095,43012,6,1,1
20094,1002265,8,13,4
20093,1002321,9,5,7
20092,69623,6,1,1
20091,51713,4,1,0
20090,215797,6,1,1
20089,299921,9,7,4
20083,284687,5,6,51
20082,31098,9,3,0
20081,49986,3,10,2
20080,45290,5,1,0
20075,1000262,2,15,2
20074,246757,5,1,56
20073,65521,2,4,0
20072,32977,6,22,1
20071,1002275,16,29,0
20070,10480,5,6,53
20069,245714,8,10,6
20068,,,,
20063,1001701,13,60,5
20062,222662,13,2,0
20061,1441,6,5,0
20060,272152,4,14,0
20059,322772,5,13,54
20058,1002318,9,8,2
20057,26505,6,17,3
20056,36491,9,3,0
20055,199332,6,17,3
20054,9880,5,12,0
20048,309807,9,8,4
20047,302832,4,19,0
20046,58867,2,13,8
20045,19955,3,10,2
20044,290880,5,1,51
20043,242988,1,3,2
20042,302151,16,28,0
20041,274838,8,8,11
20034,238954,5,16,51
20033,51193,5,10,52
20032,44902,4,8,4
20031,1001530,16,10,1
20030,64719,5,13,54
20029,54554,1,17,0
20018,15259,5,14,59
20017,50447,16,20,0
20016,1002203,6,3,0
20015,3365,8,9,3
20014,296663,5,15,0
20013,283671,5,13,54
20012,121191,5,7,51
20011,243540,5,11,3
20004,1001807,3,1,2
20003,212253,2,13,6
20002,175055,2,13,8
20001,205976,5,16,53
20000,41639,5,20,0
19999,23261,3,10,3
19998,275818,5,9,55
19997,1001868,16,29,0
19996,298784,5,1,52
19995,309886,5,1,52
19994,203951,2,3,6
19991,173644,5,2,54
19990,24698,5,4,52
19989,171368,5,5,55
19988,47632,5,4,51
19987,11012,8,11,0
19983,44278,8,31,0
19982,48323,8,5,0
19981,282035,12,1,0
19980,50107,2,6,0
19979,21023,5,11,3
19968,287843,5,16,54
19967,178039,6,1,0
19966,307308,6,10,0
19965,6963,9,9,5
19964,120910,3,8,2
19963,211537,13,81,0
19962,1001527,6,21,0
19961,261084,6,2,3
19960,28278,9,33,0
19947,218400,1,3,2
19946,11677,4,1,2
19945,1002110,13,22,0
19944,1001988,3,5,1
19943,33870,8,12,0
19942,289485,16,16,0
19941,306352,5,8,54
19940,70870,5,13,54
19939,38552,3,7,3
19935,335368,5,7,53
19934,282014,5,1,0
19933,333899,4,12,2
19932,256509,5,8,54
19931,267195,3,9,0
19930,25379,3,8,1
19929,255798,5,8,54
19928,213363,3,8,1
19927,219998,3,5,0
19926,300596,5,12,55
19925,2755,5,17,0
19919,1002141,1,10,6
19918,308729,9,5,4
19917,177277,4,13,8
19916,1002248,16,22,0
19915,42146,3,10,0
19914,288170,5,11,3
19913,262163,4,7,3
19912,1001743,3,4,0
19906,292532,13,60,3
19905,36696,3,9,0
19904,1000057,3,12,0
19903,50520,2,14,4
19898,7723,5,1,52
19897,257618,1,11,3
19896,282539,9,12,0
19895,215000,5,16,52
19888,225818,8,31,0
19887,9974,5,16,0
19886,1002256,16,7,0
19885,1001936,9,1,0
19884,15002,2,4,7
19883,9138,5,16,0
19882,59052,8,12,3
19881,1001723,3,16,0
19880,50795,4,17,0
19879,1002178,42,50,0
19878,1001871,16,10,1
19877,325922,2,4,7
19876,21221,5,16,0
19866,1706,1,8,0
19865,60041,5,15,51
19864,301786,6,5,5
19863,211797,1,11,6
19862,26996,1,11,6
19861,43599,6,16,1
19860,228616,3,5,3
19859,258575,6,1,0
19858,4006,5,12,52
19857,29196,3,8,1
19856,290418,5,5,52
19855,256408,5,16,54
19849,311123,5,1,56
19848,50994,5,11,2
19841,210832,3,6,3
19840,312618,3,8,0
19839,10684,5,10,0
19838,1002217,6,5,0
19837,1002229,9,19,0
19829,8478,6,15,6
19828,256303,5,13,54
19827,120558,9,20,2
19826,1002030,16,17,0
19825,209189,9,1,0
19811,21915,6,17,4
19810,35696,3,12,5
19809,1611,3,8,1
19808,26401,4,19,3
19807,34864,5,19,0
19806,240519,5,16,53
19805,241726,8,13,0
19804,3385,5,3,53
19799,21504,4,2,1
19798,64532,5,19,0
19797,36447,5,21,0
19796,49096,6,3,0
19795,46907,3,8,2
19793,,,,
19788,1000029,4,2,1
19787,202446,5,12,52
19786,61400,6,2,0
19781,279837,5,2,54
19780,58799,8,9,9
19779,16558,4,17,0
19778,24142,33,1,34
19777,44041,5,1,53
19776,238179,3,6,5
19775,280104,5,16,54
19774,48302,8,9,0
19773,66099,4,3,1
19772,11795,4,3,2
19771,221388,5,1,53
19763,,,,
19762,334610,5,14,0
19761,273616,5,17,0
19759,314386,6,2,0
19758,21457,3,3,0
19757,25368,4,7,3
19756,40539,4,8,0
19755,286627,13,24,0
19754,31219,1,4,0
19753,333402,16,5,0
19752,314397,6,1,0
19751,289441,6,14,0
19750,34542,1,18,8
19749,259372,5,15,53
19748,300587,4,8,0
19744,56051,3,8,0
19743,48576,8,4,6
19742,315812,8,5,0
19741,1002091,16,6,0
19740,1002208,9,19,3
19739,1001579,9,13,0
19738,33500,3,8,0
19737,281032,5,8,0
19736,27403,2,4,7
19735,1002191,4,3,0
19734,195157,5,10,54
19733,279182,3,3,7
19732,48850,8,13,0
19731,69333,5,12,0
19730,34866,8,3,0
19729,212083,13,4,0
19728,292513,6,6,0
19723,324283,5,16,54
19722,1001991,3,12,2
19721,1001650,3,8,0
19720,12730,5,4,52
19719,327727,16,28,0
19718,5055,3,5,0
19717,302222,16,28,0
19716,1002168,16,13,0
19715,51458,5,17,0
19714,48128,5,17,0
19703,297104,5,3,55
19702,273100,5,13,54
19701,41470,8,9,9
19700,45501,8,13,1
19699,1001665,6,16,6
19698,,,,
19697,11388,3,12,1
19696,265112,8,31,0
19695,244328,8,5,0
19694,11756,5,7,57
19693,326813,5,3,55
19680,125005,2,12,2
19679,334832,4,1,2
19678,1002116,16,8,0
19677,191040,6,18,4
19676,1002025,16,10,1
19675,56531,4,10,2
19674,,,,
19669,,,,
19667,64567,6,1,5
19666,200368,5,2,53
19661,,,,
19658,,,,
19655,,,,
19654,,,,
19651,,,,
19650,240821,9,21,0
19649,229453,4,10,4
19648,31644,1,17,1
19647,320780,3,2,0
19646,192059,8,13,1
19645,296800,9,14,1
19628,312678,5,15,0
19627,1000238,5,21,8
19626,300346,5,15,0
19625,71588,6,6,0
19624,258287,3,1,0
19623,1001504,1,2,6
19622,31132,2,15,4
19621,334576,16,20,0
19620,323965,2,15,4
19609,37608,8,13,7
19608,189429,5,5,55
19607,35030,5,12,52
19606,207523,8,13,7
19605,37067,8,13,7
19604,70467,8,13,7
19603,19340,5,5,55
19602,283684,5,16,52
19586,290873,6,16,0
19585,15568,3,1,3
19584,9369,2,2,0
19583,309756,8,7,1
19582,258021,5,2,0
19581,31876,6,16,0
19580,62695,3,8,1
19579,261363,6,12,0
19578,310089,5,7,57
19577,57155,1,10,4
19576,25602,8,5,5
19575,277026,5,4,52
19562,211789,2,14,0
19561,307198,5,15,0
19560,325130,8,1,1
19559,9426,5,2,53
19558,5981,9,4,0
19557,20803,8,6,0
19556,28085,5,13,0
19555,22167,6,1,1
19554,333175,16,10,1
19553,1002086,16,10,1
19552,14304,8,13,7
19551,193,42,53,0
19550,1000999,12,1,0
19549,45859,1,8,3
19548,23377,8,10,6
19547,5891,5,10,0
19546,1001925,8,16,0
19545,37361,5,5,55
19544,1002041,16,22,0
19543,28605,4,2,3
19542,272286,2,14,3
19541,45164,5,16,51
19529,8229,6,3,0
19528,212222,4,10,0
19527,1002154,16,3,0
19526,4593,4,7,1
19525,7346,5,6,51
19524,41229,5,13,56
19523,1001737,10,4,30
19522,1001965,2,6,9
19521,324542,1,12,2
19510,274892,5,5,57
19509,37918,1,2,0
19508,33100,9,3,0
19507,19932,8,13,1
19506,936,5,21,13
19505,334862,3,3,3
19504,122002,5,16,0
19503,245591,9,4,1
19502,51566,3,12,2
19501,24581,3,4,8
19500,309576,1,18,0
19499,30362,6,17,4
19498,71631,5,20,0
19497,26342,6,17,4
19496,32082,5,13,0
19495,59611,5,11,2
19486,12231,8,9,0
19485,50189,6,10,0
19484,285355,2,9,3
19483,51647,6,10,0
19482,1000533,8,9,0
19481,6051,8,9,6
19480,1001802,16,27,0
19479,248621,33,1,31
19478,257328,5,13,53
19469,22194,2,3,1
19468,69358,8,7,6
19467,299956,5,17,56
19466,45996,6,27,0
19465,288682,5,17,56
19464,1002008,16,28,0
19463,10157,8,13,4
19462,282027,6,27,0
19461,302167,16,28,0
19460,48793,3,3,3
19448,46878,2,3,3
19447,1001651,2,14,4
19446,1002054,4,15,55
19445,290914,9,9,7
19444,5116,16,13,0
19443,1001869,16,19,0
19433,37959,8,4,6
19432,1000263,5,12,52
19431,1001830,16,14,0
19430,20430,5,6,51
19429,1000960,6,12,0
19428,299939,16,10,1
19427,208337,5,12,55
19426,1001675,3,8,0
19425,283861,5,12,55
19424,336379,3,8,0
19423,254945,3,8,0
19422,291654,5,12,55
19421,320383,1,4,0
19412,,,,
19410,,,,
19405,184317,5,14,0
19404,1002001,16,5,0
19403,50091,5,15,54
19402,42032,5,16,0
19401,296768,8,3,0
19400,120882,5,7,54
19399,311341,8,12,1
19398,334799,16,7,0
19382,1002117,9,3,1
19381,212387,8,13,7
19380,211774,7,12,0
19379,1002053,16,20,0
19378,41546,7,41,0
19377,304599,8,13,7
19376,207680,8,13,1
19375,41266,8,4,0
19374,1001760,8,13,4
19373,40692,3,10,2
19372,198048,2,15,7
19362,253404,8,9,7
19361,31948,5,14,56
19360,8153,8,13,1
19359,45611,5,14,59
19358,25463,8,8,6
19357,1002126,16,15,0
19342,285343,8,13,1
19341,32998,5,2,54
19340,1001996,6,9,0
19339,37865,5,14,59
19338,25924,4,17,7
19337,54236,8,9,3
19336,203956,8,13,7
19335,47601,5,5,52
19334,280493,5,12,52
19333,57388,2,12,9
19332,288058,3,3,2
19331,66172,6,6,1
19330,197318,4,10,2
19329,11320,8,11,0
19328,39725,2,12,3
19327,56353,3,5,4
19326,50852,3,8,0
19325,11422,3,4,6
19324,15117,1,11,0
19323,1002023,5,9,0
19318,,,,
19314,45470,8,8,0
19313,1002048,16,28,0
19312,1002138,5,12,55
19311,65171,9,9,6
19310,307359,16,18,0
19309,283665,3,7,3
19308,288821,9,10,1
19307,14016,3,7,0
19306,6146,8,13,0
19305,334199,8,9,5
19304,40850,3,10,2
19303,21685,4,15,56
19302,3787,2,10,8
19301,39237,8,9,3
19300,24119,5,15,53
19299,290707,5,13,54
19298,1001627,9,22,0
19297,63421,8,31,0
19296,54806,8,8,0
19295,1001570,10,5,21
19294,39843,3,7,4
19293,247028,16,18,0
19292,4114,5,11,1
19291,22734,5,2,0
19290,1001718,2,14,4
19289,30095,3,1,1
19288,334216,8,9,5
19287,289039,5,14,58
19286,239025,6,17,2
19285,1001878,5,12,53
19284,63519,8,13,1
19283,28474,4,7,3
19282,120984,8,11,7
19281,122782,3,3,2
19280,274428,5,7,57
19279,60457,3,7,3
19278,327737,16,28,0
19277,277719,5,15,0
19165,21222,5,17,56
19164,28263,5,14,0
19163,1001662,5,16,53
19162,309591,5,3,56
19161,18592,1,4,0
19159,1002134,9,3,3
19158,50042,2,4,6
19157,21962,8,5,2
19156,201207,5,11,3
19155,31374,6,12,0
19154,289767,8,5,6
19140,9361,6,18,4
19139,61566,5,14,0
19138,13146,3,1,1
19137,54800,5,10,54
19136,34973,3,1,1
19135,264956,9,7,2
19134,1001812,3,3,0
19133,243086,2,3,3
19126,,,,
19117,312651,1,3,1
19116,41798,8,9,0
19115,19725,1,56,0
19114,177282,3,4,7
19113,28169,8,5,1
19112,25959,16,8,0
19111,123458,5,4,0
19110,40790,8,5,6
19109,16786,5,15,55
19097,219836,5,14,61
19096,216776,4,8,3
19095,318562,5,5,0
19094,326568,3,12,0
19093,334136,16,10,1
19092,11464,5,3,56
19091,31717,6,16,0
19090,304569,3,2,3
19089,40309,4,8,0
19088,35086,5,3,56
19087,202408,9,22,0
19086,32619,6,4,0
19085,1001793,4,10,2
19084,272906,5,11,1
19083,5486,5,3,56
19082,423,1,11,7
19081,306452,3,6,0
19073,1001705,6,5,1
19072,249878,3,16,0
19071,301465,5,10,0
19070,21220,5,4,0
19069,23035,3,4,5
19068,31600,5,4,0
19067,23949,5,4,0
19066,45700,5,17,57
19065,16449,10,5,0
19064,66057,16,18,0
19063,202124,8,13,8
19054,320386,2,15,0
19053,29623,5,3,0
19052,19819,8,8,6
19051,21730,5,9,54
19050,55624,5,5,0
19049,35079,5,9,54
19048,32176,3,8,0
19047,53291,5,15,53
19046,7657,9,14,3
19045,1001870,3,10,3
19044,15666,5,15,53
19022,37318,8,9,0
19021,292729,5,14,0
19020,336642,2,3,0
19019,330651,9,21,6
19018,240737,5,11,0
19017,49856,5,14,51
19016,249355,5,1,51
19015,255314,2,6,9
19014,192597,1,16,6
19013,1002010,16,10,1
19012,1001899,16,19,0
19011,37897,6,18,1
19010,1001913,16,10,1
19009,59442,5,1,51
19008,1001932,16,14,0
19007,30942,3,8,0
18997,,,,
18992,8827,5,3,53
18991,1001916,5,1,0
18990,51292,5,2,0
18989,32414,8,10,7
18988,62247,8,10,4
18987,217805,8,9,8
18986,266234,6,14,0
18985,238002,2,12,0
18984,246425,33,1,31
18983,59540,3,4,4
18982,1001680,9,10,3
18981,29367,5,15,0
18957,37183,9,8,0
18956,245349,5,13,54
18955,1001503,10,5,52
18954,273360,5,10,54
18953,51199,8,7,17
18952,42313,8,8,11
18951,254901,5,10,54
18950,335447,5,10,0
18949,179324,5,10,54
18948,35305,6,17,0
18947,298361,16,19,0
18946,271501,5,15,0
18945,64396,5,13,56
18944,20667,8,13,0
18943,47819,6,18,4
18942,47196,4,2,6
18941,275464,1,18,7
18940,272979,5,13,54
18939,22863,5,9,56
18938,16522,8,8,11
18937,28347,4,10,0
18904,6599,16,4,0
18903,40986,10,4,0
18902,262422,5,2,54
18901,5618,5,7,57
18900,124800,3,1,6
18899,282582,5,9,0
18898,256246,3,1,6
18897,263930,5,4,54
18896,282592,5,7,54
18895,293930,9,3,3
18894,67093,9,5,5
18893,174556,3,7,1
18892,1001739,5,13,51
18891,57820,2,14,4
18890,1002013,5,14,58
18889,216736,16,15,0
18888,17911,5,1,52
18887,19146,8,5,0
18875,1002084,5,16,53
18874,294121,5,4,52
18873,1001782,10,5,0
18872,1002114,4,15,56
18871,334635,3,5,0
18870,33083,1,18,6
18869,1001059,3,3,0
18868,122022,4,7,4
18867,1001610,16,17,0
18866,332159,6,15,6
18863,15803,16,18,0
18862,11542,5,16,52
18861,9796,3,3,2
18860,1002108,16,28,0
18859,258695,9,19,3
18858,1001986,8,31,0
18857,36565,9,4,3
18856,31111,8,9,0
18855,1002072,16,16,0
18854,56661,6,12,0
18853,58506,5,4,52
18852,1002105,8,11,7
18851,32018,8,12,1
18846,39189,10,5,31
18845,22108,6,5,1
18844,2082,2,9,0
18843,227029,8,31,0
18842,1002050,16,7,0
18841,41663,3,2,0
18840,43176,6,21,0
18839,59174,9,19,3
18838,1001703,16,28,0
18837,,,,
18832,255886,5,6,0
18831,3315,5,6,0
18830,1002094,16,21,0
18829,47393,1,15,0
18828,273121,5,6,0
18827,1001669,8,5,0
18826,30009,6,5,1
18825,23754,6,15,0
18824,1331,8,36,1
18823,223212,5,6,0
18822,1001731,2,15,3
18821,2585,5,6,0
18820,326154,9,1,0
18819,307143,3,3,2
18813,324792,16,18,0
18812,34025,9,9,2
18811,61144,5,13,54
18810,333919,6,5,1
18809,1002093,10,5,51
18806,256483,5,11,2
18804,1002074,16,23,0
18803,21130,6,16,0
18802,332852,6,14,0
18801,27707,3,5,1
18800,24680,3,4,2
18799,1001934,16,5,0
18798,1001754,2,10,8
18797,1001970,8,11,7
18796,44224,5,9,0
18795,1002060,16,19,0
18794,1001977,16,19,0
18793,1136,3,9,0
18792,1001849,16,19,0
18791,1001733,1,12,0
18790,33621,8,31,0
18789,1001763,2,15,10
18788,1001576,16,3,0
18787,1002027,16,24,0
18786,1002103,16,24,0
18785,1001578,9,15,1
18784,1001998,16,19,0
18779,5415,3,12,5
18778,201573,2,3,0
18777,1001070,9,5,23
18776,1002021,5,12,0
18775,55556,13,2,6
18774,1644,5,10,0
18773,193630,2,3,0
18772,50440,8,7,1
18771,324906,1,15,4
18769,249736,8,13,3
18768,184644,9,19,3
18767,120787,5,4,52
18766,291615,5,16,53
18765,256716,5,3,53
18764,186412,8,12,1
18763,1001875,16,6,0
18762,1001975,6,9,5
18761,1001611,3,5,2
18760,335270,5,14,58
18759,46632,6,15,0
18758,5186,2,2,0
18757,205062,8,13,3
18756,293987,5,13,52
18755,46025,5,4,52
18754,31787,3,4,2
18753,288788,5,14,58
18752,1001961,16,23,0
